quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q4_K_XL,12,12,63,frozen-joint,0.78125,0.9575,0.00822210669450994,0.05700908638980417,0.8732987873975588
Q4_K_XL,12,12,63,frozen-temperature,0.795,0.95,0.008019553940920602,0.056528276349935264,0.8854891293239224
Q4_K_XL,12,12,63,same-settings,0.8,0.95,0.008066777189563413,0.05674604223745446,0.8831414911362222
Q4_K_XL,13,13,63,frozen-joint,0.78125,0.9575,0.007890482527381252,0.04940963938595757,0.9031912140964757
Q4_K_XL,13,13,63,frozen-temperature,0.795,0.95,0.008041804375511313,0.0492265366372608,0.9005037231973073
Q4_K_XL,13,13,63,same-settings,0.8,0.95,0.00819090036823163,0.04936558765078348,0.8956326351093253
Q4_K_XL,14,14,63,frozen-joint,0.78125,0.9575,0.004305049835700571,0.03422708182580887,0.9116541452197828
Q4_K_XL,14,14,63,frozen-temperature,0.795,0.95,0.004482299397100827,0.03475702558422372,0.920185582843076
Q4_K_XL,14,14,63,same-settings,0.8,0.95,0.004566426653625621,0.035190384347169174,0.9159847327829884
Q4_K_XL,15,15,63,frozen-joint,0.78125,0.9575,0.007876989205316123,0.044085419441144615,0.9035469745414481
Q4_K_XL,15,15,63,frozen-temperature,0.795,0.95,0.007856814957781426,0.04361670603236509,0.9077231357380259
Q4_K_XL,15,15,63,same-settings,0.8,0.95,0.007818329642759636,0.04355697775821364,0.9063507478144288
Q4_K_XL,16,16,63,frozen-joint,0.78125,0.9575,0.006233517197884678,0.0412202612422998,0.9144266385634593
Q4_K_XL,16,16,63,frozen-temperature,0.795,0.95,0.0064006023033196845,0.04175625436954082,0.9114684093068539
Q4_K_XL,16,16,63,same-settings,0.8,0.95,0.006284277956371033,0.041561551273815216,0.9147787707201589
Q4_K_XL,17,17,63,frozen-joint,0.78125,0.9575,0.0044730527186489085,0.03270189817403517,0.9072554277402138
