fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
0,gaussian-random,2,32,0.2409247742281902,0.23071240672297003,0.07432600653409065,0.6914970377280782,0.677841310791152,0.01707760076221665,0.0726092536526911,0.9781746031746031,0.8765873015873017
0,gaussian-random,3,1,0.2409247742281902,0.23071240672297003,0.20512374757685942,0.14859836131846738,0.11091150020742668,0.04735616485575395,0.19377090932586172,0.8353174603174603,0.7428571428571429
0,gaussian-random,3,2,0.2409247742281902,0.23071240672297003,0.18758392239612434,0.2214004433663781,0.18693612944115567,0.04335558208340447,0.17816478976730646,0.8472222222222222,0.7406746031746032
0,gaussian-random,3,4,0.2409247742281902,0.23071240672297003,0.16393969672363204,0.31953989684615114,0.2894196759843779,0.03796136839491131,0.1574292587469476,0.878968253968254,0.7386904761904762
0,gaussian-random,3,8,0.2409247742281902,0.23071240672297003,0.13115006998566378,0.45563892129480255,0.4315430546258252,0.03032702233151735,0.12661008392576806,0.9345238095238095,0.7521825396825397
0,gaussian-random,3,16,0.2409247742281902,0.23071240672297003,0.09940456933565409,0.5874041195883668,0.5691407724985722,0.0228571333429797,0.09622537460972486,0.9642857142857143,0.8087301587301587
0,gaussian-random,3,32,0.2409247742281902,0.23071240672297003,0.07392506018865508,0.6931612349727161,0.6795791728815813,0.017031652798566617,0.07185744425197248,0.9880952380952381,0.8771825396825397
0,identity,,0,0.2409247742281902,0.23071240672297003,0.2409247742281902,0.0,-0.04426449210199079,0.05531911007802856,0.2231222599647373,0.7916666666666666,0.748015873015873
0,learned-residual-pca,,1,0.2409247742281902,0.23071240672297003,0.2073690523431826,0.13927883503265437,0.10117944982394111,0.047660482466816353,0.1950413321896255,0.8392857142857143,0.7418650793650794
0,learned-residual-pca,,2,0.2409247742281902,0.23071240672297003,0.18799463374156722,0.21969571479805794,0.1851559419285871,0.04323072110932194,0.1777324052518954,0.8452380952380952,0.7426587301587302
